Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
1247,Chattahoochee Technical College Woodstock Library,/web/20200330143153/https://www.chattahoocheetech.edu/library/,2020-03-27,"academic library at Chattahoochee Technical College, Woodstock, Georgia, USA",Woodstock Library,library,/web/20200330143153/https://www.chattahoocheetech.edu/library/,2020-03-30,"8371 Main Street, Woodstock, GA 30188",/web/20200330143153/https://www.chattahoocheetech.edu/library/,2020-04-01,Woodstock,/web/20200330143153/https://www.chattahoocheetech.edu/library/,2020-04-01,Cherokee,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143153/https://www.chattahoocheetech.edu/library/,2020-03-31,United States,/web/20200330143153/https://www.chattahoocheetech.edu/library/,2020-04-01,"31.213283,-82.383197",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-770-528-4545,/web/20200330143153/https://www.chattahoocheetech.edu/library/,2020-04-01,,,,https://www.chattahoocheetech.edu/library/,/web/20200330143153/https://www.chattahoocheetech.edu/library/,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1248,Coastal Pines Technical College Waycross Campus Library,/web/20200330143326/http://libguides.coastalpines.edu/libraryservices/waycross,2020-03-27,"academic library at Coastal Pines Technical College, Waycross, Georgia, USA",Coastal Pines Technical College Library,library,/web/20200330143326/http://libguides.coastalpines.edu/libraryservices/waycross,2020-03-30,"1701 Carswell Avenue, Waycross, GA 31503",/web/20200330143326/http://libguides.coastalpines.edu/libraryservices/waycross,2020-04-01,Waycross,/web/20200330143326/http://libguides.coastalpines.edu/libraryservices/waycross,2020-04-01,Ware,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143326/http://libguides.coastalpines.edu/libraryservices/waycross,2020-03-31,United States,/web/20200330143326/http://libguides.coastalpines.edu/libraryservices/waycross,2020-04-01,"31.600775,-81.957787",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-912-287-6655,/web/20200330143326/http://libguides.coastalpines.edu/libraryservices/waycross,2020-04-01,,,,http://libguides.coastalpines.edu/libraryservices/waycross,/web/20200330143326/http://libguides.coastalpines.edu/libraryservices/waycross,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1249,Coastal Pines Technical College Jesup Library,/web/20200330143424/http://libguides.coastalpines.edu/libraryservices/jesup,2020-03-27,"academic library at Coastal Pines Technical College, Jesup, Georgia, USA",Coastal Pines Technical College Library,library,/web/20200330143424/http://libguides.coastalpines.edu/libraryservices/jesup,2020-03-30,"1777 West Cherry Street, Room 1201, Jesup, GA 31545",/web/20200330143424/http://libguides.coastalpines.edu/libraryservices/jesup,2020-04-01,Jesup,/web/20200330143424/http://libguides.coastalpines.edu/libraryservices/jesup,2020-04-01,Wayne,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143424/http://libguides.coastalpines.edu/libraryservices/jesup,2020-03-31,United States,/web/20200330143424/http://libguides.coastalpines.edu/libraryservices/jesup,2020-04-01,"31.756861,-82.350837",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-912-427-1929,/web/20200330143424/http://libguides.coastalpines.edu/libraryservices/jesup,2020-04-01,,,,http://libguides.coastalpines.edu/libraryservices/jesup,/web/20200330143424/http://libguides.coastalpines.edu/libraryservices/jesup,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1250,Coastal Pines Technical College ​Hazlehurst Learning Resource Center,/web/20200330143508/http://libguides.coastalpines.edu/libraryservices/hazlehurst,2020-03-27,"academic library at Coastal Pines Technical College, Hazlehurst, Georgia, USA",Coastal Pines Technical College Library,library,/web/20200330143508/http://libguides.coastalpines.edu/libraryservices/hazlehurst,2020-03-30,"677 Douglas Highway, Room 102, Hazlehurst, GA 31513",/web/20200330143508/http://libguides.coastalpines.edu/libraryservices/hazlehurst,2020-04-01,Hazlehurst,/web/20200330143508/http://libguides.coastalpines.edu/libraryservices/hazlehurst,2020-04-01,Appling,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143508/http://libguides.coastalpines.edu/libraryservices/hazlehurst,2020-03-31,United States,/web/20200330143508/http://libguides.coastalpines.edu/libraryservices/hazlehurst,2020-04-01,"31.255844,-81.456102",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-912-379-0041,/web/20200330143508/http://libguides.coastalpines.edu/libraryservices/hazlehurst,2020-04-01,,,,http://libguides.coastalpines.edu/libraryservices/hazlehurst,/web/20200330143508/http://libguides.coastalpines.edu/libraryservices/hazlehurst,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1251,Coastal Pines Technical College Golden Isles Library,/web/20200330143552/http://libguides.coastalpines.edu/libraryservices/goldenisles,2020-03-27,"academic library at Coastal Pines Technical College, Brunswick, Georgia, USA",Coastal Pines Technical College Library,library,/web/20200330143552/http://libguides.coastalpines.edu/libraryservices/goldenisles,2020-03-30,"3700 Glynco Parkway, Brunswick, GA 31525",/web/20200330143552/http://libguides.coastalpines.edu/libraryservices/goldenisles,2020-04-01,Brunswick,/web/20200330143552/http://libguides.coastalpines.edu/libraryservices/goldenisles,2020-04-01,Glynn,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143552/http://libguides.coastalpines.edu/libraryservices/goldenisles,2020-03-31,United States,/web/20200330143552/http://libguides.coastalpines.edu/libraryservices/goldenisles,2020-04-01,"30.806826,-81.657284",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-912-262-4314,/web/20200330143552/http://libguides.coastalpines.edu/libraryservices/goldenisles,2020-04-01,,,,http://libguides.coastalpines.edu/libraryservices/goldenisles,/web/20200330143552/http://libguides.coastalpines.edu/libraryservices/goldenisles,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1252,Coastal Pines Technical College Camden Center Library,/web/20200330143641/http://libguides.coastalpines.edu/libraryservices/camden,2020-03-27,"academic library at Coastal Pines Technical College, Kingsland, Georgia, USA",Coastal Pines Technical College Library,library,/web/20200330143641/http://libguides.coastalpines.edu/libraryservices/camden,2020-03-30,"8001 Lakes Boulevard, Kingsland, GA 31548",/web/20200330143641/http://libguides.coastalpines.edu/libraryservices/camden,2020-04-01,Kingsland,/web/20200330143641/http://libguides.coastalpines.edu/libraryservices/camden,2020-04-01,Camden,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143641/http://libguides.coastalpines.edu/libraryservices/camden,2020-03-31,United States,/web/20200330143641/http://libguides.coastalpines.edu/libraryservices/camden,2020-04-01,"31.756861,-82.350837",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-912-510-3331,/web/20200330143641/http://libguides.coastalpines.edu/libraryservices/camden,2020-04-01,,,,http://libguides.coastalpines.edu/libraryservices/camden,/web/20200330143641/http://libguides.coastalpines.edu/libraryservices/camden,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1253,Coastal Pines Technical College Baxley Learning Resource Center,/web/20200330143712/http://libguides.coastalpines.edu/libraryservices/baxley,2020-03-27,"academic library at Coastal Pines Technical College, Baxley, Georgia, USA",Coastal Pines Technical College Library,library,/web/20200330143712/http://libguides.coastalpines.edu/libraryservices/baxley,2020-03-30,"1334 Golden Isles Parkway West, Room 1110, Baxley, GA 31513",/web/20200330143712/http://libguides.coastalpines.edu/libraryservices/baxley,2020-04-01,Baxley,/web/20200330143712/http://libguides.coastalpines.edu/libraryservices/baxley,2020-04-01,Appling,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143712/http://libguides.coastalpines.edu/libraryservices/baxley,2020-03-31,United States,/web/20200330143712/http://libguides.coastalpines.edu/libraryservices/baxley,2020-04-01,"31.576952,-82.461197",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-912-367-1700,/web/20200330143712/http://libguides.coastalpines.edu/libraryservices/baxley,2020-04-01,,,,http://libguides.coastalpines.edu/libraryservices/baxley,/web/20200330143712/http://libguides.coastalpines.edu/libraryservices/baxley,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1254,Coastal Pines Technical College Alma Learning Resource Center,/web/20200330143818/http://libguides.coastalpines.edu/libraryservices/alma,2020-03-27,"academic library at Coastal Pines Technical College, Alma, Georgia, USA",Coastal Pines Technical College Library,library,/web/20200330143818/http://libguides.coastalpines.edu/libraryservices/alma,2020-03-30,"101 West 17th Street, Room 1106, Alma, GA 31510",/web/20200330143818/http://libguides.coastalpines.edu/libraryservices/alma,2020-04-01,Alma,/web/20200330143818/http://libguides.coastalpines.edu/libraryservices/alma,2020-04-01,Bacon,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143818/http://libguides.coastalpines.edu/libraryservices/alma,2020-03-31,United States,/web/20200330143818/http://libguides.coastalpines.edu/libraryservices/alma,2020-04-01,"32.506486,-84.979368",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-912-632-0951,/web/20200330143818/http://libguides.coastalpines.edu/libraryservices/alma,2020-04-01,,,,http://libguides.coastalpines.edu/libraryservices/alma,/web/20200330143818/http://libguides.coastalpines.edu/libraryservices/alma,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1255,Columbus Technical College Library,/web/20200330143855/https://www.columbustech.edu/academics/library.cms,2020-03-27,"academic library at Columbus Technical College, Columbus, Georgia, USA",,library,/web/20200330143855/https://www.columbustech.edu/academics/library.cms,2020-03-30,"928 Manchester Expressway, Columbus, GA 31904",/web/20200330143855/https://www.columbustech.edu/academics/library.cms,2020-04-01,Columbus,/web/20200330143855/https://www.columbustech.edu/academics/library.cms,2020-04-01,Muscogee,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330143855/https://www.columbustech.edu/academics/library.cms,2020-03-31,United States,/web/20200330143855/https://www.columbustech.edu/academics/library.cms,2020-04-01,"34.888709,-85.118699",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-706-649-1852,/web/20200330143855/https://www.columbustech.edu/academics/library.cms,2020-04-01,library@columbustech.edu,,2020-04-01,https://www.columbustech.edu/academics/library.cms,/web/20200330143855/https://www.columbustech.edu/academics/library.cms,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1256,Georgia Northwestern Technical College Catoosa County Campus Library,/web/20200330144027/https://library.gntc.edu/,2020-03-27,"academic library at Georgia Northwestern Technical College, Ringgold, Georgia, USA",,library,/web/20200330144027/https://library.gntc.edu/,2020-03-30,"120 College Park Drive, Ringgold, GA 30736",/web/20200330144027/https://library.gntc.edu/,2020-04-01,Ringgold,/web/20200330144027/https://library.gntc.edu/,2020-04-01,Catoosa,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330144027/https://library.gntc.edu/,2020-03-31,United States,/web/20200330144027/https://library.gntc.edu/,2020-04-01,"34.225055,-85.171455",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-706-965-1137,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,https://library.gntc.edu/,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1257,Georgia Northwestern Technical College Floyd County Campus Library,/web/20200330144027/https://library.gntc.edu/,2020-03-27,"academic library at Georgia Northwestern Technical College, Rome, Georgia, USA",,library,/web/20200330144027/https://library.gntc.edu/,2020-03-30,"1 Maurice Culberson Drive, Rome, GA 30161",/web/20200330144027/https://library.gntc.edu/,2020-04-01,Rome,/web/20200330144027/https://library.gntc.edu/,2020-04-01,Floyd,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330144027/https://library.gntc.edu/,2020-03-31,United States,/web/20200330144027/https://library.gntc.edu/,2020-04-01,"34.492186,-84.968618",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-706-295-6845,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,https://library.gntc.edu/,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1258,Georgia Northwestern Technical College Gordon County Campus Library,/web/20200330144027/https://library.gntc.edu/,2020-03-27,"academic library at Georgia Northwestern Technical College, Calhoun, Georgia, USA",,library,/web/20200330144027/https://library.gntc.edu/,2020-03-30,"1151 Highway 53 Spur, Calhoun, GA 30701",/web/20200330144027/https://library.gntc.edu/,2020-04-01,Calhoun,/web/20200330144027/https://library.gntc.edu/,2020-04-01,Gordon,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330144027/https://library.gntc.edu/,2020-03-31,United States,/web/20200330144027/https://library.gntc.edu/,2020-04-01,"33.933073,-85.002176",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-706-378-1718,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,https://library.gntc.edu/,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1259,Georgia Northwestern Technical College Polk County Campus Library,/web/20200330144027/https://library.gntc.edu/,2020-03-27,"academic library at Georgia Northwestern Technical College, Rockmart, Georgia, USA",,library,/web/20200330144027/https://library.gntc.edu/,2020-03-30,"466 Brock Road, Rockmart, GA 30153",/web/20200330144027/https://library.gntc.edu/,2020-04-01,Rockmart,/web/20200330144027/https://library.gntc.edu/,2020-04-01,Polk,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330144027/https://library.gntc.edu/,2020-03-31,United States,/web/20200330144027/https://library.gntc.edu/,2020-04-01,"34.812025,-85.252819",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-706-378-1781,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,https://library.gntc.edu/,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
1260,Georgia Northwestern Technical College Walker County Campus Library,/web/20200330144027/https://library.gntc.edu/,2020-03-27,"academic library at Georgia Northwestern Technical College, Rock Springs, Georgia, USA",,library,/web/20200330144027/https://library.gntc.edu/,2020-03-30,"265 Bicentennial Trail, Rock Spring, GA 30739",/web/20200330144027/https://library.gntc.edu/,2020-04-01,Rock Spring,/web/20200330144027/https://library.gntc.edu/,2020-04-01,Walker,https://geocoder.maplarge.com/Geocoder,2020-04-01,Georgia,/web/20200330144027/https://library.gntc.edu/,2020-03-31,United States,/web/20200330144027/https://library.gntc.edu/,2020-04-01,"34.784857,-84.92121",https://geocoder.maplarge.com/Geocoder,2020-04-02,+1-706-764-3533,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,https://library.gntc.edu/,/web/20200330144027/https://library.gntc.edu/,2020-04-01,,,,"","","",,,,,,,,,,,,,,,,"","",
