Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013),"Source Notes","Internal Notes",QC
0667,Cumberland Island National Seashore,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"heritage site in St. Marys, Georgia, USA",,heritage site,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"101 Wheeler Street, St. Marys, GA 31588",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,St. Marys,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Camden County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"30.720875, -81.550306","https://www.google.com/maps/place/Cumberland+Island+National+Seashore+Park+Headquarters/@30.7208375,-81.5503162,21z",2020-02-20,+1-912-882-4336,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,http://www.nps.gov/cuis/,https://web.archive.org/web/20191203192513/https://www.nps.gov/cuis/index.htm,2019-12-03,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0668,Dade County Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,,,Dade County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,+1-423-454-9750,https://web.archive.org/web/20191203193329/https://dchsga.wordpress.com/how-to-join-dade-county-historical-society/,2019-12-03,mailto:dchsga@gmail.com,https://web.archive.org/web/20191203193329/https://dchsga.wordpress.com/how-to-join-dade-county-historical-society/,2019-12-03,https://dchsga.wordpress.com/,https://web.archive.org/web/20191203193420/https://dchsga.wordpress.com/,2019-12-03,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0669,Dahlonega Gold Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in Dahlonega, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"1 Public Square, Dahlonega, GA 30533",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Dahlonega,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Lumpkin County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.532632, -83.984869","https://www.google.com/maps/place/1+Public+Square+N,+Dahlonega,+GA+30533/@34.5326709,-83.9853984,19z",2020-02-20,+1-706-864-2257,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,https://gastateparks.org/DahlonegaGoldMuseum,https://web.archive.org/web/20191203193828/https://gastateparks.org/DahlonegaGoldMuseum,2019-12-03,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0670,Dahlonega Historic Preservation Commission,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"government agency in Dahlonega, Georgia, USA",,government agency,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"465 Riley Road, Dahlonega, GA 30533",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Dahlonega,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Lumpkin County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.52849, -83.974012",https://www.geocod.io,2020-02-20,+1-706-482-2708,https://web.archive.org/web/20191203194308/https://dahlonega.gov/department/historic-preservation-commission/,2019-12-03,mailto:kherrit@dahlonega.gov,https://web.archive.org/web/20191203194308/https://dahlonega.gov/department/historic-preservation-commission/,2019-12-03,https://dahlonega.gov/department/historic-preservation-commission/,https://web.archive.org/web/20191203194308/https://dahlonega.gov/department/historic-preservation-commission/,2019-12-03,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0671,Dalton State College Roberts Library,https://web.archive.org/web/20191203200504/https://www.daltonstate.edu/library/about-roberts-library.cms,2019-12-03,"academic library in Dalton, Georgia, USA",,academic library,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"650 College Drive, Dalton, GA 30720",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Dalton,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Whitfield County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.775032, -85.002573",https://www.geocod.io,2020-02-20,+1-706-272-4583,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,https://www.daltonstate.edu/library/about-roberts-library.cms,https://web.archive.org/web/20191203200504/https://www.daltonstate.edu/library/about-roberts-library.cms,2019-12-03,,,,"","","",Dalton State College,https://web.archive.org/web/20191203200944/https://www.daltonstate.edu/,2019-12-03,,,,,,,,,,,,,"","",2020-04-07 CL
0672,Dawson County Historical and Genealogical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"historical society in Dawsonville, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"1 Courthouse Square, Dawsonville, GA 30534",https://web.archive.org/web/20191203201225/https://www.dawsoncounty.org/hngsociety,2019-12-03,Dawsonville,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Dawson County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.421264, -84.118959","https://www.google.com/maps/place/The+Old+Court+House/@34.4212572,-84.1195062,19z",2020-02-20,+1-706-265-3985,https://web.archive.org/web/20191203201225/https://www.dawsoncounty.org/hngsociety,2019-12-03,mailto:dchistory3@gmail.com,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,https://www.dawsoncounty.org/hngsociety,https://web.archive.org/web/20191203201225/https://www.dawsoncounty.org/hngsociety,2019-12-03,,,,"","","",,,,,,,,,,,,,dchistory3,https://web.archive.org/web/20191203201731/https://www.facebook.com/dchistory3/,2019-12-03,"","",2020-04-07 CL
0673,Decatur County Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,,,Decatur County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,,,,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0674,Dell-Goodall House,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in Sylvania, Georgia, USA",Seaborn Goodall House,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"US Highway 301, State Route 24, Sylvania, GA 30467",https://web.archive.org/web/20191203203451/https://www.n-georgia.com/dell-goodall-house.html,2019-12-03,Sylvania,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Screven County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"32.820280, -81.623619","https://www.google.com/maps/place/32%C2%B049'13.0%22N+81%C2%B037'25.0%22W/@32.82028,-81.6247133,290m",2020-02-20,,,,,,,https://www.n-georgia.com/dell-goodall-house.html,https://web.archive.org/web/20191203203451/https://www.n-georgia.com/dell-goodall-house.html,2019-12-03,1815,https://web.archive.org/web/20191203203451/https://www.n-georgia.com/dell-goodall-house.html,2019-12-03,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0675,Delta Air Transport Heritage Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in Atlanta, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"1060 Delta Boulevard, Building B, Department 914, Atlanta, GA 30354",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Atlanta,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Fulton County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.656152, -84.422273","https://www.google.com/maps/place/Delta+Air+Lines+Flight+Museum/@33.6561459,-84.4228421,19z",2020-02-20,+1-404-715-7886,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"mailto:museum.delta@delta.com ",https://web.archive.org/web/20191204152325/http://www.deltamuseum.org/about-us/about-us,2019-12-04,http://www.deltamuseum.org,https://web.archive.org/web/20191204151550/http://www.deltamuseum.org/home,2019-12-04,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0676,Delta Genealogical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"historical society in Rossville, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"504 McFarland Avenue, Rossville, GA 30741",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Rossville,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Walker County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"34.979077, -85.289474","https://www.google.com/maps/place/Rossville+Public+Library/@34.9790641,-85.2900511,19z",2020-02-20,,,,mailto:chattdeltagensoc@gmail.com,https://web.archive.org/web/20191204153328/https://www.facebook.com/ChattDeltaGenSoc/about/?ref=page_internal,2019-12-04,http://sites.rootsweb.com/~gadgs/index.htm,https://web.archive.org/web/20191204152721/http://sites.rootsweb.com/~gadgs/index.htm,2019-12-04,,,,"","","",,,,,,,,,,,,,ChattDeltaGenSoc,https://web.archive.org/web/20191204153328/https://www.facebook.com/ChattDeltaGenSoc/about/?ref=page_internal,2019-12-04,"","",2020-04-07 CL
0677,DeVry University Decatur Campus,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"university in Decatur, Georgia, USA",,university,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"1 West Court Square, Suite 600, Decatur, GA 30058",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Decatur,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,DeKalb County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.775092, -84.297331","https://www.google.com/maps/place/DeVry+University/@33.77509,-84.297882,19z",2020-02-20,+1-404-270-2706,https://web.archive.org/web/20191204155633/https://www.devry.edu/about/campus-locations/georgia/decatur.html,2019-12-04,,,,https://www.devry.edu/about/campus-locations/georgia/decatur.html,https://web.archive.org/web/20191204155633/https://www.devry.edu/about/campus-locations/georgia/decatur.html,2019-12-04,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0678,Douglas County Genealogical Society,https://web.archive.org/web/20191204161129/https://www.douglascountygensoc.org/index.html,2019-12-04,"historical society in Douglasville, Georgia, USA",,historical society,https://web.archive.org/web/20191204161129/https://www.douglascountygensoc.org/index.html,2019-12-04,,,,Douglasville,https://web.archive.org/web/20191204161129/https://www.douglascountygensoc.org/index.html,2019-12-04,Douglas County,https://web.archive.org/web/20191204161129/https://www.douglascountygensoc.org/index.html,2019-12-04,Georgia,https://web.archive.org/web/20191204161129/https://www.douglascountygensoc.org/index.html,2019-12-04,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,mailto:president@douglascountygensoc.org,https://web.archive.org/web/20191204161129/https://www.douglascountygensoc.org/index.html,2019-12-04,https://www.douglascountygensoc.org/index.html,https://web.archive.org/web/20191204161129/https://www.douglascountygensoc.org/index.html,2019-12-04,,,,"","","",,,,,,,5667,https://github.com/clifflandis/GaNCH/commit/a462b8ef9c6c4067ada2ed4d1e950d63376fec85,2020-02-28,30154,https://github.com/clifflandis/GaNCH/commit/a462b8ef9c6c4067ada2ed4d1e950d63376fec85,2020-02-28,,,,"Email received from President confirming address","",2020-04-07 CL
0679,Drummer Boy Civil War Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in Andersonville, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"109 Church Street, Andersonville, GA 31711",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Andersonville,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Sumter County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"32.196008, -84.142889","https://www.google.com/maps/place/32%C2%B011'45.6%22N+84%C2%B008'34.4%22W/@32.196008,-84.1434362,146m",2020-02-20,+1-229-924-2558,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,mailto:info@andersonvillegeorgia.info,https://web.archive.org/web/20191204163026/https://www.facebook.com/drummerboymuseum/about/?ref=page_internal,2019-12-04,https://www.andersonvillegeorgia.info/the-museum.html,https://web.archive.org/web/20191204162641/https://www.andersonvillegeorgia.info/the-museum.html,2019-12-04,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0680,Duluth Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"historical society in Duluth, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"3595 Buford Highway, Duluth, GA 30096",https://web.archive.org/web/20191204163608/https://www.duluthhistoricalsociety.org/,2019-12-04,Duluth,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Gwinnett County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.988601, -84.155498",https://www.geocod.io,2020-02-20,+1-770-403-1795,https://web.archive.org/web/20191204163608/https://www.duluthhistoricalsociety.org/,2019-12-04,mailto:info@duluthhistorical.org,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,https://www.duluthhistoricalsociety.org/,https://web.archive.org/web/20191204163608/https://www.duluthhistoricalsociety.org/,2019-12-04,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0681,Eagle Tavern Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in Watkinsville, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"26 North Main Street, Watkinsville, GA 30677",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Watkinsville,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Oconee County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.863957, -83.409314","https://www.google.com/maps/place/Eagle+Tavern+Museum/@33.8639443,-83.4092855,21z",2020-02-20,+1-706-769-5197,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,mailto:welcomecenter@oconee.ga.us,https://web.archive.org/web/20191204165853/https://visitoconee.com/visitor-info/welcome-center/,2019-12-04,http://visitoconee.com/eagletavern/,https://web.archive.org/web/20191204165904/https://visitoconee.com/visitor-info/welcome-center/,2019-12-04,,,,"","","",,,,,,,,,,,,,EagleTavernMuseum,https://web.archive.org/web/20191204170225/https://www.facebook.com/EagleTavernMuseum/,2019-12-04,"","",2020-04-07 CL
0682,Early County Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,,,Early County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,+1-229-723-4977,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,,,,"","","",,,,,,,,,,,,,,,,"Number disconnected. No information available","",2020-04-07 CL
0683,Early County Museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"museum in Blakely, Georgia, USA",,museum,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"226 North Main Street, Blakely, GA 39823",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Blakely,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Early County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"31.381495, -84.933664",https://www.geocod.io,2020-02-20,+1-229-724-7222,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,mailto:ecm@earlycountymuseum.com,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,http://www.earlycountymuseum.com/,https://web.archive.org/web/20191204171653/http://www.earlycountymuseum.com/,2019-12-04,,,,"","","",,,,,,,,,,,,,,,,"","",2020-04-07 CL
0684,East Georgia College Library,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"academic library in Swainsboro, Georgia, USA",,academic library,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"131 College Circle, Swainsboro, GA 30401",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Swainsboro,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Emanuel County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"32.593895, -82.306257","https://www.google.com/maps/place/131+College+Cir,+Swainsboro,+GA+30401/@32.5938846,-82.3084799,17z",2020-02-20,+1-478-289-2083,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,http://www.ega.edu/academics/library,https://web.archive.org/web/20191204171836/http://www.ega.edu/academics/library,2019-12-04,,,,"","","",East Georgia State College,https://web.archive.org/web/20191204172350/http://www.ega.edu/,2019-12-04,,,,,,,,,,,,,"","",2020-04-07 CL
0685,"East Georgia Genealogical Society, Inc.",https://web.archive.org/web/20191204172956/http://sites.rootsweb.com/~gaeggs/about.htm,2019-12-04,"historical society in Winder, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,Winder,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Barrow County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,,,,,,,mailto:gaeggs@yahoo.com,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,http://www.rootsweb.com/~gaeggs/,https://web.archive.org/web/20191204173114/http://sites.rootsweb.com/~gaeggs/,2019-12-04,,,,"","","",,,,,,,117,https://web.archive.org/web/20191204172956/http://sites.rootsweb.com/~gaeggs/about.htm,2019-12-04,30680,https://web.archive.org/web/20191204172956/http://sites.rootsweb.com/~gaeggs/about.htm,2019-12-04,,,,"","",2020-04-07 CL
0686,East Point Historical Society Inc.,https://web.archive.org/web/20191204174929/http://www.eastpoinths.org/,2019-12-04,"historical society in East Point, Georgia, USA",,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"1685 Norman Berry Drive, East Point, GA 30364",https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,East Point,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Fulton County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.685626, -84.443497","https://www.google.com/maps/place/East+Point+Historical+Society/@33.6856548,-84.4436091,21z",2020-02-20,+1-404-767-4656,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,mailto:ephs@bellsouth.net,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,http://www.eastpoinths.org/,https://web.archive.org/web/20191204174929/http://www.eastpoinths.org/,2019-12-04,,,,"","","",,,,,,,90675,https://web.archive.org/web/20191204174929/http://www.eastpoinths.org/,2019-12-04,30364,https://web.archive.org/web/20191204174929/http://www.eastpoinths.org/,2019-12-04,,,,"","",2020-04-07 CL
0687,Eatonton-Putnam County Historical Society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"historical society in Eatonton, Georgia, USA",Eatonton-Putnam Co. Historical Society,historical society,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"114 North Madison Avenue, Eatonton, GA 31024",https://web.archive.org/web/20191204175322/http://www.e-pgahistory.org/,2019-12-04,Eatonton,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Putnam County,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,Georgia,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,United States of America,https://web.archive.org/web/20200219171217/https://www.georgiaarchives.org/ghrac/directory,2020-02-19,"33.327121, -83.390128","https://www.google.com/maps/place/114+N+Madison+Ave,+Eatonton,+GA+31024/@33.3271101,-83.3907119,19z",2020-02-20,,,,,,,http://www.e-pgahistory.org/,https://web.archive.org/web/20191204175322/http://www.e-pgahistory.org/,2019-12-04,,,,"","","",,,,,,,4322,https://web.archive.org/web/20191204175322/http://www.e-pgahistory.org/,2019-12-04,31024,https://web.archive.org/web/20191204175322/http://www.e-pgahistory.org/,2019-12-04,,,,"","",2020-04-07 CL
