Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
1302,General Coffee State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"46 John Coffee Road Nicholls, GA 31554",,,Nicholls,,,Coffee,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"31.509300, -082.755116",,,+1-912-384-7082,,,,,,https://gastateparks.org/GeneralCoffee,https://web.archive.org/web/20200414152204/https://gastateparks.org/GeneralCoffee,2020-04-14,,,,"","","",,,,,,,,,,,,,152255108481432,http://web.archive.org/web/20200421194455/https://www.facebook.com/GeneralCoffeeSP/,,"","",
1303,George L. Smith State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"371 George L. Smith State Park Road Twin City, GA 30471",,,Twin City,,,Emanuel,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"32.5585600, -82.1193700",,,+1-478-763-2759,,,,,,https://gastateparks.org/GeorgeLSmith,https://web.archive.org/web/20200414154734/https://gastateparks.org/GeorgeLSmith,2020-04-14,,,,"","","",,,,,,,,,,,,,495573727604345,http://web.archive.org/web/20200422162357/https://www.facebook.com/GLSStatePark/,,"","",
1304,George T. Bagby State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"330 Bagby Parkway Fort Gaines, GA 39851",,,Fort Gaines,,,Clay,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"31.665039, -85.057789",,,+1-229-768-2571,,,,,,http://www.georgetbagbylodge.com/,https://web.archive.org/web/20200414154858/http://www.georgetbagbylodge.com/,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1305,Gordonia-Alatamaha State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"162 Park Lane Reidsville, GA 30453",,,Reidsville,,,Tattnall,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"32.082340, -082.122740",,,+1-912-557-7744,,,,,,https://gastateparks.org/GordoniaAlatamaha,https://web.archive.org/web/20200414152338/https://gastateparks.org/GordoniaAlatamaha,2020-04-14,,,,"","","",,,,,,,,,,,,,117766124907145,http://web.archive.org/web/20200422163704/https://www.facebook.com/GordoniaAlatamaha/,,"","",
1306,Hard Labor Creek State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"5 Hard Labor Creek Road Rutledge, GA 30663",,,Rutledge,,,Morgan,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"33.6549850, -83.596848",,,+1-706-557-3001,,,,,,https://gastateparks.org/HardLaborCreek,https://web.archive.org/web/20200414152209/https://gastateparks.org/HardLaborCreek,2020-04-14,,,,"","","",,,,,,,,,,,,,220165609304,http://web.archive.org/web/20200421164254/https://www.facebook.com/georgiastateparks/,,"","",
1307,High Falls State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"76 High Falls Park Drive Jackson, GA 30233",,,Jackson,,,Butts,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"33.178333, -084.020533",,,+1-478-993-3053,,,,,,https://gastateparks.org/HighFalls,https://web.archive.org/web/20200414152203/https://gastateparks.org/HighFalls,2020-04-14,,,,"","","",,,,,,,,,,,,,192271260862634,http://web.archive.org/web/20200422170025/https://www.facebook.com/HighFallsStatePark/,,"","",
1308,Indian Springs State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"678 Lake Clark Road Flovilla, GA 30216",,,Flovilla,,,Butts,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"33.247433, -083.923450",,,+1-770-504-2277,,,,,,https://gastateparks.org/IndianSprings,https://web.archive.org/web/20200414152212/https://gastateparks.org/IndianSprings,2020-04-14,,,,"","","",,,,,,,,,,,,,726884920704373,http://web.archive.org/web/20200422170631/https://www.facebook.com/IndianSpringsStatePark/,,"","",
1309,James H. Floyd State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"2800 Sloppy Floyd Lake Road Summerville, GA 30747",,,Summerville,,,Chattooga,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"34.439933, -085.337250",,,+1-706-857-0826,,,,,,https://gastateparks.org/JamesHFloyd,https://web.archive.org/web/20200414152204/https://gastateparks.org/JamesHFloyd,2020-04-14,,,,"","","",,,,,,,,,,,,,278080592349969,http://web.archive.org/web/20200422171028/https://www.facebook.com/jamesfloydstatepark/,,"","",
1310,Kolomoki Indian Mounds State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"205 Indian Mounds Road Blakely, GA 39823",,,Blakely,,,Early,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"31.468633, -084.948533",,,+1-229-724-2150,,,,,,https://gastateparks.org/KolomokiMounds,https://web.archive.org/web/20200414152313/https://gastateparks.org/KolomokiMounds,2020-04-14,,,,"","","",,,,,,,,,,,,,514726818570724,http://web.archive.org/web/20200422172505/https://www.facebook.com/KolomokiMounds/,,"","",
1311,Laura S. Walker State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"5653 Laura Walker Road Waycross, GA 31503",,,Waycross,,,Ware,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"31.143466, -082.214533",,,+1-912-287-4900,,,,,,https://gastateparks.org/LauraSWalker,https://web.archive.org/web/20200414152327/https://gastateparks.org/LauraSWalker,2020-04-14,,,,"","","",,,,,,,,,,,,,138289886209428,http://web.archive.org/web/20200422190437/https://www.facebook.com/LauraWalkerStatePark/,,"","",
1312,Little Ocmulgee State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"80 Live Oak Trail Helena , GA 31037",,,Helena,,,Wheeler,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"32.095171, -82.889922",,,+1-877-591-5572,,,mailto:info@littleocmulgeelodge.com,,,http://www.littleocmulgeelodge.com/,https://web.archive.org/web/20200414155036/https://www.littleocmulgeelodge.com/,2020-04-14,,,,"","","",,,,,,,,,,,,,137083233113,http://web.archive.org/web/20200422191222/https://www.facebook.com/Little-Ocmulgee-State-Park-137083233113/,,"","",
1313,Magnolia Springs State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"1053 Magnolia Springs Drive Millen, GA 30442",,,Millen,,,Jenkins,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"32.873333, -081.961633",,,+1-478-982-1660,,,,,,https://gastateparks.org/MagnoliaSprings,https://web.archive.org/web/20200414152204/https://gastateparks.org/MagnoliaSprings,2020-04-14,,,,"","","",,,,,,,,,,,,,650018475368567,http://web.archive.org/web/20200422193404/https://www.facebook.com/MagnoliaSpringsStatePark/,,"","",
1314,Mistletoe State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"3725 Mistletoe Road Appling, GA 30802",,,Appling,,,Columbia,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"33.643283, -082.385200",,,+1-706-541-0321,,,,,,https://gastateparks.org/Mistletoe,https://web.archive.org/web/20200414152342/https://gastateparks.org/Mistletoe,2020-04-14,,,,"","","",,,,,,,,,,,,,140067026157005,http://web.archive.org/web/20200422193918/https://www.facebook.com/friendsofmistletoe/,,"","",
1315,Moccasin Creek State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"3655 Highway 197 Clarkesville, GA 30523",,,Clarkesville,,,Habersham,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"34.844916, -83.588087",,,+1-706-947-3194,,,,,,https://gastateparks.org/MoccasinCreek,https://web.archive.org/web/20200414152211/https://gastateparks.org/MoccasinCreek,2020-04-14,,,,"","","",,,,,,,,,,,,,220165609304,http://web.archive.org/web/20200421164254/https://www.facebook.com/georgiastateparks/,,"","",
1316,Panola Mountain State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,state park,,,"2620 Highway 155 Southwest Stockbridge, GA 30281",,,Stockbridge,,,Henry,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"33.623400, -084.172800",,,+1-770-389-7801,,,,,,https://gastateparks.org/PanolaMountain,https://web.archive.org/web/20200414155132/https://gastateparks.org/PanolaMountain,2020-04-14,,,,"","","",,,,,,,,,,,,,553499861359992,http://web.archive.org/web/20200422202517/https://www.facebook.com/PanolaMt/?fref=ts,,"","second county (Rockdale)",
1317,Providence Canyon State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,"8930 Canyon Road Lumpkin, GA 31815",,,Lumpkin,,,Stewart,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"32.064445, -84.921913",,,+1-229-838-6202,,,,,,https://gastateparks.org/ProvidenceCanyon,https://web.archive.org/web/20200414152331/https://gastateparks.org/ProvidenceCanyon,2020-04-14,,,,"","","",,,,,,,,,,,,,497911793684750,http://web.archive.org/web/20200424134609/https://www.facebook.com/ProvidenceCanyon/,,"","",
1318,Red Top Mountain State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,"50 Lodge Road Southeast Acworth, GA 30102",,,Acworth,,,Bartow,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"34.142950, -084.706700",,,+1-770-975-0055,,,,,,https://gastateparks.org/RedTopMountain,https://web.archive.org/web/20200414152215/https://gastateparks.org/RedTopMountain,2020-04-14,,,,"","","",,,,,,,,,,,,,765604296851464,http://web.archive.org/web/20200424135506/https://www.facebook.com/RedTopMountainStatePark/,,"","",
1319,Reed Bingham State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,"542 Reed Bingham Road Adel, GA 31620",,,Adel,,,Cook,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"31.161633, -083.538933",,,+1-229-896-3551,,,,,,https://gastateparks.org/ReedBingham,https://web.archive.org/web/20200414152311/https://gastateparks.org/ReedBingham,2020-04-14,,,,"","","",,,,,,,,,,,,,521144104604063,http://web.archive.org/web/20200424142254/https://www.facebook.com/ReedBinghamStatePark/,,"","",
1320,Reynold's Mansion on Sapelo Island,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,historic site,,,"1100 Autobahn, Sapelo Island, GA 31327",http://web.archive.org/web/20200424143621/https://www.exploregeorgia.org/sapelo-island/outdoors-nature/beaches/reynolds-mansion-on-sapelo-island,2020-04-24,Darien,,,McIntosh,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,"31.398116, -081.276666",,,+1-912-485-2299,,,,,,https://gastateparks.org/ReynoldsMansion,https://web.archive.org/web/20200414152208/https://gastateparks.org/ReynoldsMansion,2020-04-14,,,,"","","",,,,,,,15,,,,,,101009513310201,http://web.archive.org/web/20200424142823/https://www.facebook.com/ReynoldsMansiononSapelo/,,"","",
1321,Richard B. Russell State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/RichardBRussell,https://web.archive.org/web/20200414152308/https://gastateparks.org/RichardBRussell,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1322,Seminole State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/Seminole,https://web.archive.org/web/20200414152321/https://gastateparks.org/Seminole,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1323,Skidaway Island State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/SkidawayIsland,https://web.archive.org/web/20200414155221/https://gastateparks.org/SkidawayIsland,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1324,Smithgall Woods State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/SmithgallWoods,https://web.archive.org/web/20200414152321/https://gastateparks.org/SmithgallWoods,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1325,Suwannee River Eco-Lodge State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/SuwanneeRiverEcoLodge,https://web.archive.org/web/20200414152312/https://gastateparks.org/SuwanneeRiverEcoLodge,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1326,Tugaloo State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/Tugaloo,https://web.archive.org/web/20200414155322/https://gastateparks.org/Tugaloo,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1327,Unicoi State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,http://www.unicoilodge.com/,https://web.archive.org/web/20200414155405/https://www.unicoilodge.com/,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1328,Victoria Bryant State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/VictoriaBryant,https://web.archive.org/web/20200414152213/https://gastateparks.org/VictoriaBryant,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1329,Vogel State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/Vogel,https://web.archive.org/web/20200414152339/https://gastateparks.org/Vogel,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
1330,Watson Mill Bridge State Park,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-14,,,,,,,,,,,,,,,Georgia,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,United States of America,https://web.archive.org/web/20200414152150/https://gastateparks.org/Map,2020-04-21,,,,,,,,,,https://gastateparks.org/WatsonMillBridge,https://web.archive.org/web/20200414155507/https://gastateparks.org/WatsonMillBridge,2020-04-14,,,,"","","",,,,,,,,,,,,,,,,"","",
